trip_log_id,driver_id,vehicle_id,car_name,current_battery_pct,battery_capacity_kwh,current_speed_kmh,ac_status,route_type,outside_temperature_c,elevation_ahead,driver_efficiency_score,distance_to_destination_km,actual_remaining_range_km
RT_LOG_01199,USR_DRV_10,EV_09,Tata Punch,57,40,26.3,0,City,21.6,Flat,0.79,95.8,162.5
RT_LOG_01200,USR_DRV_07,EV_02,Tata Punch,54.1,40,74.7,1,Highway,27.6,Uphill,0.85,119,103.4
RT_LOG_01201,USR_DRV_01,EV_09,Tata Punch,84.8,40,52.9,1,City,38,Downhill,0.97,83.7,284.3
RT_LOG_01202,USR_DRV_01,EV_09,Tata Punch,12.5,40,87.3,1,Highway,40.7,Flat,0.95,104.2,32.5
RT_LOG_01203,USR_DRV_09,EV_09,Tata Punch,86.4,40,100.7,0,Highway,38.7,Flat,0.84,31.9,196.9
RT_LOG_01204,USR_DRV_06,EV_02,Tata Punch,74.3,40,79.3,0,Highway,6.7,Uphill,0.76,105,130.5
RT_LOG_01205,USR_DRV_01,EV_04,MG Windsor,69.4,52.9,114.3,1,Highway,35.6,Uphill,0.98,63.3,163.1
RT_LOG_01206,USR_DRV_10,EV_04,MG Windsor,66,52.9,109.7,1,Highway,30.2,Downhill,0.96,95.8,242.9
RT_LOG_01207,USR_DRV_05,EV_07,MG Windsor,72.1,52.9,107.1,1,Highway,15.3,Flat,0.95,75.8,230.6
RT_LOG_01208,USR_DRV_07,EV_01,MG Windsor,72.6,52.9,75.8,0,Highway,7.6,Flat,0.73,135.8,211.5
RT_LOG_01209,USR_DRV_03,EV_09,Tata Punch,39.5,40,113,1,Highway,15.5,Uphill,0.79,87.7,58
RT_LOG_01210,USR_DRV_02,EV_07,MG Windsor,84.1,52.9,53,1,City,12.4,Downhill,1,73,383.3
RT_LOG_01211,USR_DRV_04,EV_01,MG Windsor,85,52.9,18.3,0,City,13.9,Downhill,0.81,112.1,366.8
RT_LOG_01212,USR_DRV_01,EV_09,Tata Punch,79,40,45.7,1,City,6.6,Flat,0.98,54.5,218.4
RT_LOG_01213,USR_DRV_03,EV_06,Mahindra XUV 3XO EV,51.6,39.4,30.7,0,City,40,Downhill,0.72,31.7,186.4
RT_LOG_01214,USR_DRV_08,EV_01,MG Windsor,88.4,52.9,48.7,1,City,25.6,Flat,0.86,51,313.1
RT_LOG_01215,USR_DRV_02,EV_07,MG Windsor,56.6,52.9,39.7,0,City,31.8,Uphill,0.81,25.8,159.7
RT_LOG_01216,USR_DRV_04,EV_01,MG Windsor,44.3,52.9,47.5,0,City,36.7,Downhill,0.71,84.1,159.6
RT_LOG_01217,USR_DRV_08,EV_10,Tata Punch,68,40,100.9,1,Highway,21.6,Downhill,0.77,76.1,153.9
RT_LOG_01218,USR_DRV_08,EV_08,Mahindra XUV 3XO EV,92.7,39.4,33.2,1,City,13.3,Uphill,0.89,30.3,256.9
RT_LOG_01219,USR_DRV_05,EV_03,Tata Punch,43.1,40,32.3,1,City,10.3,Uphill,0.82,132.6,80.7
RT_LOG_01220,USR_DRV_07,EV_03,Tata Punch,85.6,40,79.4,1,Highway,20.6,Uphill,0.84,70.6,166.4
RT_LOG_01221,USR_DRV_08,EV_06,Mahindra XUV 3XO EV,40.4,39.4,76,0,Highway,14.1,Downhill,0.76,33.2,161.1
RT_LOG_01222,USR_DRV_10,EV_06,Mahindra XUV 3XO EV,91,39.4,86.9,1,Highway,12.9,Flat,0.84,83.7,296.8
RT_LOG_01223,USR_DRV_10,EV_07,MG Windsor,14.6,52.9,28.5,0,City,29.4,Downhill,0.83,141.8,62.8
RT_LOG_01224,USR_DRV_04,EV_07,MG Windsor,61.1,52.9,25.9,0,City,28.7,Downhill,0.93,33.7,307.5
RT_LOG_01225,USR_DRV_08,EV_04,MG Windsor,88.1,52.9,45.5,1,City,16.7,Downhill,0.86,96.1,358.7
RT_LOG_01226,USR_DRV_02,EV_02,Tata Punch,17.7,40,51.8,0,City,17.3,Flat,0.79,135.8,48.9
RT_LOG_01227,USR_DRV_03,EV_04,MG Windsor,37.7,52.9,29.5,1,City,26.6,Uphill,0.84,107,97.3
RT_LOG_01228,USR_DRV_02,EV_09,Tata Punch,24.4,40,21.5,0,City,24.7,Downhill,0.82,86.4,84.1
RT_LOG_01229,USR_DRV_05,EV_04,MG Windsor,97.9,52.9,51.4,0,City,33,Flat,0.96,73.6,438.5
RT_LOG_01230,USR_DRV_01,EV_10,Tata Punch,71.9,40,111.9,0,Highway,21.6,Flat,0.99,142.3,209.1
RT_LOG_01231,USR_DRV_06,EV_02,Tata Punch,89.8,40,22.1,1,City,30.1,Flat,0.73,140.6,211.7
RT_LOG_01232,USR_DRV_04,EV_06,Mahindra XUV 3XO EV,36.3,39.4,29.2,1,City,5.6,Downhill,0.83,29.5,127.5
RT_LOG_01233,USR_DRV_04,EV_09,Tata Punch,35.2,40,34.6,0,City,6.9,Flat,0.91,43.2,104.9
RT_LOG_01234,USR_DRV_06,EV_01,MG Windsor,34.6,52.9,99.7,1,Highway,25.4,Flat,0.96,139.3,108.6
RT_LOG_01235,USR_DRV_10,EV_01,MG Windsor,37.2,52.9,51.2,1,City,19.4,Downhill,0.9,106,158.7
RT_LOG_01236,USR_DRV_09,EV_07,MG Windsor,46.6,52.9,76,1,Highway,31.6,Downhill,0.76,45.8,158.4
RT_LOG_01237,USR_DRV_08,EV_02,Tata Punch,82.5,40,108.8,0,Highway,5.9,Flat,0.94,20.5,193.8
RT_LOG_01238,USR_DRV_06,EV_02,Tata Punch,23.9,40,46.2,0,City,5.4,Flat,0.92,54.5,70.6
RT_LOG_01239,USR_DRV_02,EV_03,Tata Punch,62.4,40,98.4,1,Highway,34.1,Flat,0.88,13.1,136.6
RT_LOG_01240,USR_DRV_02,EV_03,Tata Punch,18.3,40,15.2,0,City,12.8,Downhill,0.72,51.5,53.3
RT_LOG_01241,USR_DRV_08,EV_04,MG Windsor,73.7,52.9,97.2,0,Highway,22.4,Downhill,0.9,130.4,288.5
RT_LOG_01242,USR_DRV_03,EV_09,Tata Punch,10.6,40,54,1,City,10.3,Downhill,0.87,32.5,29.2
RT_LOG_01243,USR_DRV_02,EV_04,MG Windsor,26.8,52.9,104,0,Highway,11,Downhill,0.95,48,104.5
RT_LOG_01244,USR_DRV_05,EV_04,MG Windsor,48.4,52.9,103.1,0,Highway,29.2,Downhill,0.78,114.4,163.1
RT_LOG_01245,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,41,39.4,39.8,1,City,8,Downhill,0.83,146.7,148.6
RT_LOG_01246,USR_DRV_06,EV_10,Tata Punch,79.4,40,101.4,0,Highway,26.1,Downhill,0.95,70.4,255.8
RT_LOG_01247,USR_DRV_08,EV_06,Mahindra XUV 3XO EV,55,39.4,84.1,0,Highway,13.4,Flat,0.71,56.2,173.6
RT_LOG_01248,USR_DRV_08,EV_06,Mahindra XUV 3XO EV,93.1,39.4,90.9,1,Highway,21.7,Flat,0.92,60.9,294.8
RT_LOG_01249,USR_DRV_03,EV_06,Mahindra XUV 3XO EV,44.3,39.4,31,0,City,21.1,Downhill,0.97,26.9,239.3
RT_LOG_01250,USR_DRV_04,EV_02,Tata Punch,11.5,40,76.7,1,Highway,12.3,Uphill,0.82,49,23.3
RT_LOG_01251,USR_DRV_09,EV_05,Mahindra XUV 3XO EV,30.5,39.4,97.3,1,Highway,21,Flat,0.85,101.5,87.5
RT_LOG_01252,USR_DRV_02,EV_02,Tata Punch,95.8,40,97.4,0,Highway,13.7,Uphill,0.94,65.4,191.3
RT_LOG_01253,USR_DRV_05,EV_03,Tata Punch,40.5,40,100.8,1,Highway,27.6,Downhill,0.74,45.9,90.3
RT_LOG_01254,USR_DRV_03,EV_06,Mahindra XUV 3XO EV,60.9,39.4,72.8,1,Highway,18.7,Flat,0.76,52.3,184.1
RT_LOG_01255,USR_DRV_06,EV_08,Mahindra XUV 3XO EV,80.8,39.4,96,1,Highway,30.8,Flat,0.99,118.3,273.3
RT_LOG_01256,USR_DRV_04,EV_10,Tata Punch,64.8,40,34.5,1,City,38,Uphill,0.85,18.9,125.3
RT_LOG_01257,USR_DRV_10,EV_06,Mahindra XUV 3XO EV,17.3,39.4,90.8,1,Highway,7.5,Uphill,0.93,119.7,35.2
RT_LOG_01258,USR_DRV_03,EV_06,Mahindra XUV 3XO EV,86.3,39.4,33.9,0,City,28.4,Uphill,0.81,95,251.4
RT_LOG_01259,USR_DRV_05,EV_06,Mahindra XUV 3XO EV,53.6,39.4,97.2,0,Highway,35.5,Downhill,0.76,138.9,175.9
RT_LOG_01260,USR_DRV_05,EV_01,MG Windsor,76.2,52.9,35.9,1,City,14.2,Uphill,0.83,123.7,191.5
RT_LOG_01261,USR_DRV_05,EV_04,MG Windsor,23,52.9,16.2,1,City,7.9,Uphill,0.93,149,59.1
RT_LOG_01262,USR_DRV_07,EV_09,Tata Punch,24.1,40,104.1,0,Highway,39.7,Uphill,0.78,107.4,37.9
RT_LOG_01263,USR_DRV_03,EV_10,Tata Punch,21.6,40,20,1,City,25.4,Uphill,0.74,125.6,37.5
RT_LOG_01264,USR_DRV_01,EV_07,MG Windsor,68.2,52.9,78,0,Highway,28.8,Uphill,0.87,87.4,202.1
RT_LOG_01265,USR_DRV_01,EV_03,Tata Punch,54.7,40,20.6,0,City,24.3,Downhill,0.77,114.4,178.3
RT_LOG_01266,USR_DRV_06,EV_02,Tata Punch,47.1,40,34.7,0,City,24.4,Downhill,0.94,105.7,184.7
RT_LOG_01267,USR_DRV_02,EV_04,MG Windsor,50.4,52.9,45.5,1,City,13.4,Flat,0.89,85.9,178.9
RT_LOG_01268,USR_DRV_04,EV_08,Mahindra XUV 3XO EV,13.8,39.4,45.3,0,City,40.3,Flat,0.85,51.8,53
RT_LOG_01269,USR_DRV_07,EV_01,MG Windsor,55.9,52.9,92.2,1,Highway,25.4,Flat,0.76,10.2,141.1
RT_LOG_01270,USR_DRV_08,EV_01,MG Windsor,41.4,52.9,38.3,1,City,23.8,Flat,0.82,27.1,137.9
RT_LOG_01271,USR_DRV_10,EV_05,Mahindra XUV 3XO EV,33.9,39.4,93,0,Highway,35.9,Downhill,0.78,33.4,115.7
RT_LOG_01272,USR_DRV_07,EV_02,Tata Punch,68.5,40,71.3,1,Highway,12.6,Flat,0.71,121.7,143.8
RT_LOG_01273,USR_DRV_04,EV_04,MG Windsor,78.4,52.9,107.5,0,Highway,37.8,Uphill,0.81,12.9,172
RT_LOG_01274,USR_DRV_10,EV_05,Mahindra XUV 3XO EV,29.5,39.4,27.4,0,City,35.7,Uphill,0.76,142.3,76.9
RT_LOG_01275,USR_DRV_06,EV_08,Mahindra XUV 3XO EV,98.6,39.4,51.8,1,City,25.8,Uphill,0.94,101.7,295.5
RT_LOG_01276,USR_DRV_02,EV_10,Tata Punch,19.7,40,49.1,0,City,36.7,Uphill,0.98,49,49.3
RT_LOG_01277,USR_DRV_10,EV_03,Tata Punch,18.8,40,79.7,0,Highway,40.9,Downhill,0.96,16,64.7
RT_LOG_01278,USR_DRV_01,EV_05,Mahindra XUV 3XO EV,79.3,39.4,27.1,1,City,21.9,Flat,0.74,97.3,250
RT_LOG_01279,USR_DRV_01,EV_08,Mahindra XUV 3XO EV,25.7,39.4,18.4,0,City,21.8,Downhill,0.91,44.6,125.9
RT_LOG_01280,USR_DRV_10,EV_08,Mahindra XUV 3XO EV,15.7,39.4,23.6,1,City,30.1,Flat,0.71,67.7,46.8
RT_LOG_01281,USR_DRV_03,EV_01,MG Windsor,61.9,52.9,41.3,1,City,31.3,Downhill,0.84,121.3,245.2
RT_LOG_01282,USR_DRV_05,EV_04,MG Windsor,31.1,52.9,106.5,0,Highway,37.3,Uphill,0.87,106.9,75.1
RT_LOG_01283,USR_DRV_01,EV_05,Mahindra XUV 3XO EV,42.8,39.4,90.5,1,Highway,25.1,Uphill,0.9,58.8,98.8
RT_LOG_01284,USR_DRV_03,EV_06,Mahindra XUV 3XO EV,76.2,39.4,88.3,1,Highway,18.8,Uphill,0.93,26.4,214.3
RT_LOG_01285,USR_DRV_08,EV_09,Tata Punch,46.7,40,73.9,1,Highway,37.7,Uphill,0.98,98.6,98
RT_LOG_01286,USR_DRV_09,EV_03,Tata Punch,90.1,40,92.8,0,Highway,27.2,Downhill,0.89,113,272.5
RT_LOG_01287,USR_DRV_10,EV_03,Tata Punch,98,40,48,1,City,8,Uphill,0.96,148.6,201.6
RT_LOG_01288,USR_DRV_09,EV_02,Tata Punch,61.8,40,112.1,0,Highway,32.4,Downhill,0.91,53.6,186.6
RT_LOG_01289,USR_DRV_06,EV_09,Tata Punch,94.3,40,79.9,1,Highway,32.7,Downhill,0.93,20.4,304.9
RT_LOG_01290,USR_DRV_08,EV_03,Tata Punch,85.1,40,43.6,0,City,23.3,Flat,0.91,49.5,282.1
RT_LOG_01291,USR_DRV_05,EV_04,MG Windsor,58.8,52.9,53.1,0,City,5.9,Flat,0.79,35,191.1
RT_LOG_01292,USR_DRV_02,EV_02,Tata Punch,32.8,40,31.9,1,City,29.5,Flat,0.91,48.5,94.5
RT_LOG_01293,USR_DRV_04,EV_05,Mahindra XUV 3XO EV,48.6,39.4,98.6,0,Highway,30.1,Flat,0.85,56,158.7
RT_LOG_01294,USR_DRV_08,EV_07,MG Windsor,77.8,52.9,31.9,1,City,40.1,Downhill,0.85,9,287.2
RT_LOG_01295,USR_DRV_08,EV_02,Tata Punch,52.7,40,18.3,0,City,21.8,Downhill,0.8,92.5,175.4
RT_LOG_01296,USR_DRV_06,EV_05,Mahindra XUV 3XO EV,59.7,39.4,79.7,1,Highway,8.5,Downhill,0.74,130.1,185.7
RT_LOG_01297,USR_DRV_09,EV_08,Mahindra XUV 3XO EV,16.2,39.4,33.5,1,City,34.6,Downhill,0.9,12.1,69.3
RT_LOG_01298,USR_DRV_09,EV_08,Mahindra XUV 3XO EV,25.7,39.4,83.2,0,Highway,6.5,Downhill,0.8,20.9,92
RT_LOG_01299,USR_DRV_02,EV_04,MG Windsor,53.4,52.9,15.2,0,City,33.6,Flat,0.79,37.4,197.9
RT_LOG_01300,USR_DRV_10,EV_08,Mahindra XUV 3XO EV,30.6,39.4,106.4,0,Highway,8.8,Flat,0.74,146.9,80.2
RT_LOG_01301,USR_DRV_01,EV_08,Mahindra XUV 3XO EV,54.7,39.4,70.9,1,Highway,28.5,Flat,0.83,9.9,181.8
RT_LOG_01302,USR_DRV_07,EV_02,Tata Punch,15.9,40,109.5,1,Highway,22.6,Downhill,0.98,136.5,48.5
RT_LOG_01303,USR_DRV_02,EV_01,MG Windsor,24.6,52.9,41.6,1,City,29.4,Downhill,0.81,43.1,92.5
RT_LOG_01304,USR_DRV_03,EV_10,Tata Punch,47.2,40,24.3,0,City,16.1,Downhill,0.91,6.6,176.3
RT_LOG_01305,USR_DRV_01,EV_02,Tata Punch,57.2,40,96.4,0,Highway,16.2,Flat,0.8,40.3,134.1
RT_LOG_01306,USR_DRV_04,EV_04,MG Windsor,69.8,52.9,91.5,0,Highway,11.4,Downhill,0.89,83.5,259.8
RT_LOG_01307,USR_DRV_03,EV_03,Tata Punch,87.2,40,49.4,0,City,22.7,Flat,0.87,40.8,276.3
RT_LOG_01308,USR_DRV_06,EV_04,MG Windsor,84.5,52.9,72.7,1,Highway,6.6,Uphill,0.93,9,204.6
RT_LOG_01309,USR_DRV_06,EV_07,MG Windsor,50.5,52.9,44.9,0,City,22.7,Downhill,0.97,98.7,267.1
RT_LOG_01310,USR_DRV_03,EV_04,MG Windsor,63.9,52.9,92.4,0,Highway,21,Flat,0.83,86.4,203.6
RT_LOG_01311,USR_DRV_03,EV_01,MG Windsor,43.3,52.9,82.6,1,Highway,16.2,Downhill,0.88,138.3,175.3
RT_LOG_01312,USR_DRV_08,EV_09,Tata Punch,53.9,40,33.8,0,City,30.6,Uphill,0.86,94.4,123.3
RT_LOG_01313,USR_DRV_05,EV_05,Mahindra XUV 3XO EV,88.7,39.4,27.5,1,City,38.6,Downhill,0.76,146,303.2
RT_LOG_01314,USR_DRV_06,EV_09,Tata Punch,70.8,40,81.9,1,Highway,29.8,Flat,0.93,134.1,197.7
RT_LOG_01315,USR_DRV_05,EV_04,MG Windsor,71.8,52.9,102.1,1,Highway,12.6,Uphill,0.87,30.1,153
RT_LOG_01316,USR_DRV_05,EV_04,MG Windsor,28.5,52.9,78.2,1,Highway,18.9,Uphill,0.85,44.3,72.2
RT_LOG_01317,USR_DRV_09,EV_06,Mahindra XUV 3XO EV,23.2,39.4,25.1,1,City,35.1,Uphill,0.7,32.4,52.3
RT_LOG_01318,USR_DRV_08,EV_08,Mahindra XUV 3XO EV,94.1,39.4,93,1,Highway,12.4,Flat,0.99,96.1,305.3
RT_LOG_01319,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,49.3,39.4,75.4,0,Highway,9.5,Flat,0.71,15.2,144.1
RT_LOG_01320,USR_DRV_09,EV_05,Mahindra XUV 3XO EV,21.5,39.4,52,1,City,12.6,Downhill,0.87,6.4,86.4
RT_LOG_01321,USR_DRV_10,EV_05,Mahindra XUV 3XO EV,35.6,39.4,24.2,1,City,39.3,Uphill,0.95,27,99.4
RT_LOG_01322,USR_DRV_06,EV_04,MG Windsor,25.5,52.9,79.1,0,Highway,40.3,Flat,0.87,94,94.2
RT_LOG_01323,USR_DRV_08,EV_02,Tata Punch,18.6,40,79.9,1,Highway,27.6,Flat,0.98,45.5,52.4
RT_LOG_01324,USR_DRV_05,EV_07,MG Windsor,62.2,52.9,90.1,0,Highway,8.7,Flat,0.82,69.4,174.2
RT_LOG_01325,USR_DRV_07,EV_10,Tata Punch,77.6,40,36.7,1,City,12.6,Downhill,0.85,119.5,233.2
RT_LOG_01326,USR_DRV_06,EV_01,MG Windsor,54.9,52.9,107.7,0,Highway,18.8,Downhill,0.72,126.4,174.6
RT_LOG_01327,USR_DRV_03,EV_07,MG Windsor,28.6,52.9,85.9,1,Highway,14.2,Uphill,0.97,60,83.5
RT_LOG_01328,USR_DRV_01,EV_10,Tata Punch,32,40,33.1,0,City,19.4,Uphill,0.81,8,70
RT_LOG_01329,USR_DRV_08,EV_07,MG Windsor,18.1,52.9,85.7,1,Highway,18.6,Uphill,0.84,29.4,47.2
RT_LOG_01330,USR_DRV_09,EV_10,Tata Punch,57.8,40,48.8,1,City,18.5,Flat,0.73,137.8,132.1
RT_LOG_01331,USR_DRV_09,EV_01,MG Windsor,32.5,52.9,90.4,1,Highway,10.2,Uphill,0.78,137.8,57.6
RT_LOG_01332,USR_DRV_05,EV_03,Tata Punch,56.8,40,49.9,0,City,26.2,Downhill,0.75,84.5,180.1
RT_LOG_01333,USR_DRV_03,EV_04,MG Windsor,11.5,52.9,39.1,0,City,7.5,Flat,0.78,118.6,37.7
RT_LOG_01334,USR_DRV_08,EV_09,Tata Punch,78.5,40,21.1,0,City,14.1,Flat,0.8,29.9,223.1
RT_LOG_01335,USR_DRV_01,EV_09,Tata Punch,55.4,40,30.8,0,City,6.8,Flat,0.95,40.1,167.9
RT_LOG_01336,USR_DRV_06,EV_10,Tata Punch,80.5,40,81.1,0,Highway,31.3,Downhill,0.77,97.8,247.5
RT_LOG_01337,USR_DRV_02,EV_07,MG Windsor,22.2,52.9,90.7,1,Highway,30.1,Uphill,0.87,110.3,51
RT_LOG_01338,USR_DRV_08,EV_09,Tata Punch,41.9,40,103.8,1,Highway,11.2,Uphill,0.74,10.3,54
RT_LOG_01339,USR_DRV_06,EV_05,Mahindra XUV 3XO EV,20.4,39.4,87.2,1,Highway,18.8,Uphill,0.85,113.8,50.5
RT_LOG_01340,USR_DRV_03,EV_08,Mahindra XUV 3XO EV,87.9,39.4,41,1,City,19.7,Flat,0.7,37.9,258.9
RT_LOG_01341,USR_DRV_08,EV_07,MG Windsor,52,52.9,86.7,0,Highway,22.1,Uphill,0.99,40.6,171.2
RT_LOG_01342,USR_DRV_02,EV_05,Mahindra XUV 3XO EV,43.7,39.4,90.9,1,Highway,37.8,Uphill,0.72,47.6,77.7
RT_LOG_01343,USR_DRV_09,EV_08,Mahindra XUV 3XO EV,13.6,39.4,73,1,Highway,12.2,Downhill,0.75,148.9,43
RT_LOG_01344,USR_DRV_09,EV_05,Mahindra XUV 3XO EV,15.4,39.4,40.2,1,City,5.9,Uphill,0.8,93.9,32.7
RT_LOG_01345,USR_DRV_06,EV_05,Mahindra XUV 3XO EV,43.1,39.4,50.3,1,City,21,Downhill,0.71,118,149.6
RT_LOG_01346,USR_DRV_10,EV_09,Tata Punch,16.1,40,52.3,1,City,17.2,Downhill,0.83,109.8,47.6
RT_LOG_01347,USR_DRV_03,EV_04,MG Windsor,18.4,52.9,82.4,0,Highway,6.5,Uphill,0.7,24.3,37.4
RT_LOG_01348,USR_DRV_04,EV_07,MG Windsor,82,52.9,32.1,1,City,41.6,Flat,0.7,14.6,217.4
RT_LOG_01349,USR_DRV_05,EV_08,Mahindra XUV 3XO EV,80.8,39.4,33.7,0,City,39.2,Uphill,0.73,102.1,198.4
RT_LOG_01350,USR_DRV_06,EV_10,Tata Punch,75.5,40,108.3,1,Highway,26.4,Downhill,0.97,123.1,216.3
RT_LOG_01351,USR_DRV_06,EV_09,Tata Punch,24,40,106.3,0,Highway,13.4,Flat,0.83,44.5,59.7
RT_LOG_01352,USR_DRV_05,EV_08,Mahindra XUV 3XO EV,97.5,39.4,72.3,1,Highway,34.7,Uphill,0.73,26.5,206.8
RT_LOG_01353,USR_DRV_04,EV_04,MG Windsor,51.8,52.9,52,1,City,20.3,Uphill,0.83,53,131.3
RT_LOG_01354,USR_DRV_03,EV_10,Tata Punch,53.3,40,46,0,City,21.1,Uphill,0.75,73.6,105.8
RT_LOG_01355,USR_DRV_06,EV_02,Tata Punch,37.7,40,109.6,1,Highway,39.3,Uphill,0.88,63.8,61.6
RT_LOG_01356,USR_DRV_05,EV_04,MG Windsor,65,52.9,28.4,1,City,27,Flat,0.73,16.9,198.3
RT_LOG_01357,USR_DRV_03,EV_09,Tata Punch,48.6,40,52.4,0,City,41.7,Flat,0.84,9.7,132.3
RT_LOG_01358,USR_DRV_06,EV_06,Mahindra XUV 3XO EV,69.9,39.4,16.6,1,City,17.2,Flat,1,16.9,291.8
RT_LOG_01359,USR_DRV_01,EV_04,MG Windsor,81.1,52.9,107.1,1,Highway,9,Downhill,0.79,126.3,222.6
RT_LOG_01360,USR_DRV_10,EV_05,Mahindra XUV 3XO EV,22.5,39.4,97.3,1,Highway,10.8,Downhill,0.85,77,68.6
RT_LOG_01361,USR_DRV_05,EV_01,MG Windsor,45.4,52.9,99.9,1,Highway,35,Uphill,0.99,49.4,110.7
RT_LOG_01362,USR_DRV_07,EV_07,MG Windsor,82.6,52.9,46.8,1,City,29.7,Flat,0.77,26.6,261.8
RT_LOG_01363,USR_DRV_02,EV_01,MG Windsor,62.9,52.9,20.9,1,City,9.7,Downhill,0.72,116.7,200
RT_LOG_01364,USR_DRV_10,EV_04,MG Windsor,74.7,52.9,88.4,1,Highway,39.7,Flat,0.97,100.1,263.4
RT_LOG_01365,USR_DRV_07,EV_04,MG Windsor,41.1,52.9,16.3,1,City,19.4,Uphill,0.84,145.2,109.1
RT_LOG_01366,USR_DRV_06,EV_08,Mahindra XUV 3XO EV,22,39.4,103.5,1,Highway,29.4,Downhill,0.96,31.7,85.1
RT_LOG_01367,USR_DRV_03,EV_05,Mahindra XUV 3XO EV,47.4,39.4,109.4,1,Highway,10.5,Flat,0.77,92.6,118.8
RT_LOG_01368,USR_DRV_04,EV_03,Tata Punch,47.6,40,40.3,1,City,34.6,Uphill,0.8,20.2,90.3
RT_LOG_01369,USR_DRV_09,EV_04,MG Windsor,29,52.9,100.6,1,Highway,24.6,Downhill,1,93.8,112.7
RT_LOG_01370,USR_DRV_07,EV_01,MG Windsor,50.9,52.9,94.2,1,Highway,6.6,Uphill,0.71,90.5,82.4
RT_LOG_01371,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,84.7,39.4,111.8,0,Highway,39.2,Downhill,0.77,43.4,272.1
RT_LOG_01372,USR_DRV_01,EV_04,MG Windsor,70.2,52.9,87.8,0,Highway,24.6,Flat,0.77,124.1,241.1
RT_LOG_01373,USR_DRV_01,EV_07,MG Windsor,14.3,52.9,47.1,1,City,24.8,Downhill,0.98,7.4,69.1
RT_LOG_01374,USR_DRV_05,EV_10,Tata Punch,69.7,40,114.5,0,Highway,24.8,Downhill,0.79,21.8,184.1
RT_LOG_01375,USR_DRV_07,EV_09,Tata Punch,75.3,40,36.8,0,City,5.5,Uphill,0.72,98.8,129
RT_LOG_01376,USR_DRV_01,EV_02,Tata Punch,21.7,40,77.6,1,Highway,29.9,Uphill,0.75,66.8,38.4
RT_LOG_01377,USR_DRV_06,EV_02,Tata Punch,78.9,40,83.9,0,Highway,7.8,Flat,0.96,128.7,230.1
RT_LOG_01378,USR_DRV_04,EV_02,Tata Punch,80.1,40,113.4,0,Highway,33.3,Uphill,0.74,116.1,130.3
RT_LOG_01379,USR_DRV_08,EV_09,Tata Punch,21,40,105.3,1,Highway,34.2,Uphill,0.75,122,30.1
RT_LOG_01380,USR_DRV_05,EV_01,MG Windsor,92,52.9,54.7,0,City,10.4,Flat,0.86,105,345.4
RT_LOG_01381,USR_DRV_06,EV_01,MG Windsor,40.6,52.9,105.7,1,Highway,8.8,Downhill,0.93,63.4,130.3
RT_LOG_01382,USR_DRV_10,EV_08,Mahindra XUV 3XO EV,79.6,39.4,54,0,City,35.9,Uphill,0.87,71.4,237.9
RT_LOG_01383,USR_DRV_06,EV_04,MG Windsor,91,52.9,33.1,0,City,26.1,Flat,1,140.4,429.9
RT_LOG_01384,USR_DRV_07,EV_01,MG Windsor,97.3,52.9,73.8,0,Highway,27,Downhill,0.93,91,467.1
RT_LOG_01385,USR_DRV_09,EV_09,Tata Punch,75.3,40,75.4,0,Highway,34.1,Downhill,0.8,50.2,235.9
RT_LOG_01386,USR_DRV_05,EV_01,MG Windsor,87.3,52.9,52.6,0,City,30.7,Uphill,1,45.7,310.8
RT_LOG_01387,USR_DRV_02,EV_09,Tata Punch,42.7,40,83.9,1,Highway,20.1,Flat,0.99,52.5,129.6
RT_LOG_01388,USR_DRV_03,EV_09,Tata Punch,64.3,40,29.5,0,City,41.1,Uphill,0.8,22.9,127.5
RT_LOG_01389,USR_DRV_10,EV_02,Tata Punch,30.8,40,84,0,Highway,35,Downhill,0.98,131.2,116.4
RT_LOG_01390,USR_DRV_09,EV_05,Mahindra XUV 3XO EV,19,39.4,103.9,0,Highway,16.5,Uphill,0.73,53.3,41.8
RT_LOG_01391,USR_DRV_03,EV_02,Tata Punch,18.5,40,19.3,1,City,6.6,Uphill,0.82,20.5,29.7
RT_LOG_01392,USR_DRV_09,EV_04,MG Windsor,17.4,52.9,22.4,0,City,28.3,Flat,0.84,110.7,66.7
RT_LOG_01393,USR_DRV_09,EV_04,MG Windsor,99.1,52.9,42.3,1,City,26.3,Downhill,0.93,32.2,440
RT_LOG_01394,USR_DRV_01,EV_07,MG Windsor,29,52.9,78.7,1,Highway,17.7,Uphill,0.99,64.7,85.5
RT_LOG_01395,USR_DRV_05,EV_04,MG Windsor,65.5,52.9,43.3,1,City,29,Uphill,0.7,21.6,143.2
RT_LOG_01396,USR_DRV_05,EV_03,Tata Punch,61.9,40,53.7,0,City,9.9,Flat,0.77,41.2,156.7
RT_LOG_01397,USR_DRV_02,EV_07,MG Windsor,22,52.9,26.1,0,City,26.3,Downhill,0.76,21.1,91.8
RT_LOG_01398,USR_DRV_07,EV_02,Tata Punch,40.7,40,76.5,0,Highway,37.1,Uphill,0.99,59.9,99.1
RT_LOG_01399,USR_DRV_05,EV_08,Mahindra XUV 3XO EV,69.7,39.4,23.3,1,City,12,Downhill,0.96,101,309.6
